视频链接,评论页码,评论作者,评论时间,IP属地,点赞数,评论内容
https://www.bilibili.com/video/BV1h7411W7Ew,93,Do-orange,2020-02-03 21:57:58,,0,谢谢，有被笑到
https://www.bilibili.com/video/BV1h7411W7Ew,93,Tokyo无限轨道,2020-02-03 21:55:10,,0,哈哈哈哈哈哈哈哈哈哈哈哈哈硬币拿去
https://www.bilibili.com/video/BV1h7411W7Ew,93,账号已注销,2020-02-03 21:51:17,,0,[喜极而泣][喜极而泣][喜极而泣]
https://www.bilibili.com/video/BV1h7411W7Ew,93,Jack棵棵,2020-02-03 21:48:37,,0,谢谢，笑到我了
https://www.bilibili.com/video/BV1h7411W7Ew,93,万古星尘,2020-02-03 21:41:28,,0,哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,93,温毕之,2020-02-03 21:36:02,,0,我笑到崩溃
https://www.bilibili.com/video/BV1h7411W7Ew,93,白空夏芽,2020-02-03 21:36:10,,0,？？？？？
https://www.bilibili.com/video/BV1h7411W7Ew,93,才不是你的小狗呢,2020-02-03 21:31:38,,0,感觉有被nh到
https://www.bilibili.com/video/BV1h7411W7Ew,93,auroraiiso,2020-02-03 21:10:09,,0,md刚开头就笑到撞墙 疼死我了kkkk
https://www.bilibili.com/video/BV1h7411W7Ew,93,呃呃不坐摩的,2020-02-03 21:04:52,,0,哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,93,脏脏土豆是魔术师,2020-02-03 20:57:53,,0,这么多天待在家，你的现状我们理解，用心了辛苦辛苦，硬币拿去！！！
https://www.bilibili.com/video/BV1h7411W7Ew,93,尹鸩很渴,2020-02-03 20:37:57,,0,找了原版看了一下，觉得在原版视频发各种赞美羡慕弹幕的人是一群腦殘[嫌弃]
https://www.bilibili.com/video/BV1h7411W7Ew,93,凑崎紗shy,2020-02-03 20:30:16,,0,妈呀 大早上本来还想睡一会的谁要手贱又点开了b站[微笑]
https://www.bilibili.com/video/BV1h7411W7Ew,93,大B女王,2020-02-03 20:27:08,,0,好好听
https://www.bilibili.com/video/BV1h7411W7Ew,93,小芙不是麻瓜,2020-02-03 20:21:53,,0,哈哈哈哈哈哈神经病！
https://www.bilibili.com/video/BV1h7411W7Ew,94,李诺诺诺,2020-02-03 19:58:18,,0,？？？
https://www.bilibili.com/video/BV1h7411W7Ew,94,Liulian_wang,2020-02-03 19:27:14,,0,神经病哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,94,小破站吃枣超越油管,2020-02-03 19:24:59,,0,哈哈哈哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,94,灿白至上主义者,2020-02-03 19:13:25,,0,我笑得跟个神经病一样
https://www.bilibili.com/video/BV1h7411W7Ew,94,民愤弟弟,2020-02-03 19:10:22,,0,啊  是什么恶魔在我耳边轻声说我是个神经病啊[妙啊]
https://www.bilibili.com/video/BV1h7411W7Ew,94,Sally是个小公举,2020-02-03 19:05:00,,0,收藏了哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,94,Timecompanion,2020-02-03 18:37:45,,0,卧槽😂
https://www.bilibili.com/video/BV1h7411W7Ew,94,栾尾麋桐,2020-02-03 18:37:06,,0,笑死我了，哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,94,Neillllll,2020-02-03 18:36:19,,0,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,94,啾啾球,2020-02-03 18:31:28,,0,告辞
https://www.bilibili.com/video/BV1h7411W7Ew,94,7eve1,2020-02-03 17:46:20,,0,哈哈哈哈谢谢有被笑到。
https://www.bilibili.com/video/BV1h7411W7Ew,94,7eve1,2020-02-03 17:48:36,,0,嘿 现在我们没事了。
https://www.bilibili.com/video/BV1h7411W7Ew,94,Liin小梨,2020-02-03 17:49:38,,0,哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,94,7eve1,2020-02-03 17:47:21,,0,你再骂？
https://www.bilibili.com/video/BV1h7411W7Ew,94,雾穗Suiko,2020-02-03 17:32:56,,0,我不行了哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,94,雨田上仙,2020-02-03 15:25:51,,0,我要笑疯球！！！
https://www.bilibili.com/video/BV1h7411W7Ew,94,窝在被子里睡,2020-02-03 15:24:29,,0,哈哈哈哈哈哈笑死爹了哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,94,Fondue叻沙,2020-02-03 15:17:11,,0,我笑的大姨妈失禁
https://www.bilibili.com/video/BV1h7411W7Ew,94,翔翔的学习频道,2020-02-03 14:58:54,,0,哈哈哈哈哈哈开头和结尾的“神经病”哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,94,lamrinyamada,2020-02-03 14:21:27,,0,😂😂😂近期家里工作的休息快乐歌
https://www.bilibili.com/video/BV1h7411W7Ew,95,黄旭熙对象,2020-02-03 14:21:27,,0,你骂我？你骂我！你再骂一句？哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,95,V_yerimiese_sean,2020-02-03 14:10:25,,0,集美们我不行了，深夜刷视频现在满脑子神经病，特别是现在我们没事了，没关系的，我笑喷了
https://www.bilibili.com/video/BV1h7411W7Ew,95,王嘎子的kiyoi,2020-02-03 14:01:03,,0,说实话，给我吓枯了[笑哭]
https://www.bilibili.com/video/BV1h7411W7Ew,95,无穷花又开,2020-02-03 14:02:48,,0,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈笑死
https://www.bilibili.com/video/BV1h7411W7Ew,95,曰天曰地的雕哒,2020-02-03 13:41:52,,0,哈哈哈哈哈哈哈哈哈哈(ಡωಡ)hiahiahia
https://www.bilibili.com/video/BV1h7411W7Ew,95,咖啡机咖啡机,2020-02-03 13:39:53,,0,逐渐忘记原唱
https://www.bilibili.com/video/BV1h7411W7Ew,95,iuhsoha,2020-02-03 13:38:57,,0,像极已经闷在家里10天的我了
https://www.bilibili.com/video/BV1h7411W7Ew,95,消耗6枚硬币了哟,2020-02-03 13:37:51,,0,我不该晚上来[微笑]
https://www.bilibili.com/video/BV1h7411W7Ew,95,谋杀星河,2020-02-03 13:37:15,,0,我一个正经青年怎么会刷到这种视频的呀[无语]
https://www.bilibili.com/video/BV1h7411W7Ew,95,LOTTO808,2020-02-03 13:28:26,,0,笑到头断
https://www.bilibili.com/video/BV1h7411W7Ew,95,吧唧一口知恩老婆,2020-02-03 13:24:32,,0,笑死了哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,95,mahdi_c,2020-02-03 13:29:46,,0,哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,95,嚯嚯嚯u,2020-02-03 13:16:02,,0,正在听第三遍，哈哈哈哈哈哈哈哈哈神经病，已经分享给空间的小伙伴了哈哈哈哈哈哈哈哈哈，还有，我首页刷到的哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,95,织颖,2020-02-03 13:15:47,,0,我太喜欢你了~~~哈哈哈哈哈神经病
https://www.bilibili.com/video/BV1h7411W7Ew,95,云中映月,2020-02-03 13:16:16,,0,有被内涵到[doge][doge]
https://www.bilibili.com/video/BV1h7411W7Ew,95,珊瑚宮心海,2020-02-03 13:15:57,,0,哈哈哈哈哈啊哈哈哈哈哈你再骂？
https://www.bilibili.com/video/BV1h7411W7Ew,95,柒叁贰,2020-02-03 13:12:28,,0,你可以把神经病改成疯子，哎呀笑死我了
https://www.bilibili.com/video/BV1h7411W7Ew,95,捕捉一只青柠酱_,2020-02-03 13:11:37,,0,听你唱完我成神经病了，你币有了，绝对有了[doge]
https://www.bilibili.com/video/BV1h7411W7Ew,95,新世紀小狗战士,2020-02-03 13:14:06,,0,up确实让我感觉像个神经病 大半夜笑到拍床把我爸妈都吵醒了骂我[喜极而泣]
https://www.bilibili.com/video/BV1h7411W7Ew,95,超大码FINEDAY-,2020-02-03 13:10:31,,0,所以我感觉我全程被骂但是并没有觉得不对劲
https://www.bilibili.com/video/BV1h7411W7Ew,96,无人斟酌,2020-02-03 13:09:09,,0,哈哈哈哈开头神经病暴击
https://www.bilibili.com/video/BV1h7411W7Ew,96,阿瓒-,2020-02-03 13:04:49,,0,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,96,只是修勾,2020-02-03 12:52:46,,0,神经病哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈（骂骂咧咧）
https://www.bilibili.com/video/BV1h7411W7Ew,96,leftleft木希,2020-02-03 12:53:00,,0,虽然直译都挺魔鬼的。但是sm歌词奇怪寒国人也认证。
https://www.bilibili.com/video/BV1h7411W7Ew,96,leftleft木希,2020-02-03 12:46:34,,0,up唱的时候怎么忍住笑的...
https://www.bilibili.com/video/BV1h7411W7Ew,96,leftleft木希,2020-02-03 12:41:38,,0,不行我还要听一遍
https://www.bilibili.com/video/BV1h7411W7Ew,96,leftleft木希,2020-02-03 12:41:27,,0,副歌的神经病也好好笑哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈给哈
https://www.bilibili.com/video/BV1h7411W7Ew,96,仙姑仙姑仙姑,2020-02-03 12:36:02,,0,说真的 以前没觉得特好听 听完您唱觉得原曲好好听啊
https://www.bilibili.com/video/BV1h7411W7Ew,96,小田饼干g,2020-02-03 12:37:21,,0,是会让人开心的视频
https://www.bilibili.com/video/BV1h7411W7Ew,96,金击球un,2020-02-03 12:36:59,,0,天呐这和声！绝美！
https://www.bilibili.com/video/BV1h7411W7Ew,96,Flora_zhj,2020-02-03 12:37:55,,0,哈哈哈红红火火恍恍惚惚哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,96,我的咖啡_,2020-02-03 12:32:50,,0,真的是精美和声哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,96,吃不吃麻薯椰,2020-02-03 12:29:07,,0,哈哈哈哈哈哈笑死我了
https://www.bilibili.com/video/BV1h7411W7Ew,96,幸运的Muz,2020-02-03 12:25:12,,0,我输了！[doge]
https://www.bilibili.com/video/BV1h7411W7Ew,96,蔌蔌の,2020-02-03 12:15:08,,0,哈哈哈哈哈哈我裂开了
https://www.bilibili.com/video/BV1h7411W7Ew,96,查无此晚_,2020-02-03 12:10:08,,0,果真精美歌声哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈！
https://www.bilibili.com/video/BV1h7411W7Ew,96,Killykill,2020-02-03 12:06:45,,0,我以为是正经唱歌，
https://www.bilibili.com/video/BV1h7411W7Ew,96,白毛天使烤炉君,2020-02-03 12:05:21,,0,神经病～
https://www.bilibili.com/video/BV1h7411W7Ew,96,宁吃了吗瓦吃了,2020-02-03 12:06:08,,0,哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,96,chenLOVE1227,2020-02-03 12:02:02,,0,手机录的[吃瓜]
https://www.bilibili.com/video/BV1h7411W7Ew,97,冬天要吃绵绵冰,2020-02-03 11:54:04,,0,你币有了
https://www.bilibili.com/video/BV1h7411W7Ew,97,PurificationVN,2020-02-03 11:55:50,,0,开口跪
https://www.bilibili.com/video/BV1h7411W7Ew,97,是Yaya呀z,2020-02-03 11:53:32,,0,[热词系列_你币有了]
https://www.bilibili.com/video/BV1h7411W7Ew,97,减肥的圆白菜,2020-02-03 11:50:34,,0,哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,97,Toto52,2020-02-03 11:50:07,,0,才知道原来这曲子这么好听，配上这么深井冰的词竟然也可←_←
https://www.bilibili.com/video/BV1h7411W7Ew,97,万葉酿的酒,2020-02-03 11:48:28,,0,哈哈哈哈哈哈哈哈哈哈哈哈哈哈我要疯了哈哈我们来互相毁灭吧哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,97,CJ澄局,2020-02-03 11:50:20,,0,哈哈哈哈哈哈哈哈哈我聋了
https://www.bilibili.com/video/BV1h7411W7Ew,97,金家小娇妻,2020-02-03 11:43:33,,0,爱了爱了 up真的有才
https://www.bilibili.com/video/BV1h7411W7Ew,97,冬园妮刷,2020-02-03 11:40:13,,0,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈我在被窝里快笑死了！！！！！
https://www.bilibili.com/video/BV1h7411W7Ew,97,加一点咸,2020-02-03 11:40:31,,0,其实神经病和精神病不是一种病[doge]
https://www.bilibili.com/video/BV1h7411W7Ew,97,介四个懵懵,2020-02-03 11:40:38,,0,真是有一种让我不得不听下去的魔力...
https://www.bilibili.com/video/BV1h7411W7Ew,97,我的侑子小姐,2020-02-03 11:37:04,,0,哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,97,大概就是个起名废物丷,2020-02-03 11:32:10,,0,神经病～
https://www.bilibili.com/video/BV1h7411W7Ew,97,椰味诺米,2020-02-03 11:27:52,,0,哈哈哈哈，快来看[笑哭][笑哭][笑哭]@张大厨本厨
https://www.bilibili.com/video/BV1h7411W7Ew,97,_fiish,2020-02-03 11:23:17,,0,笑死我了哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈玛德
https://www.bilibili.com/video/BV1h7411W7Ew,97,羊习习亻子,2020-02-03 11:23:00,,0,我以为是另一个physical
https://www.bilibili.com/video/BV1h7411W7Ew,97,冰红豆豆奶,2020-02-03 11:11:04,,0,空间来的
https://www.bilibili.com/video/BV1h7411W7Ew,97,油炸复方汤剂,2020-02-03 11:09:29,,0,啊哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,97,そばにいてくれ_,2020-02-03 11:10:46,,0,开头那个神经病我真受不了哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,97,长妳_y,2020-02-03 11:08:18,,0,哈哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,98,MeU味的韩圈博爱老阿姨,2020-02-03 11:05:15,,0,笑死我了
https://www.bilibili.com/video/BV1h7411W7Ew,98,逍遥pie,2020-02-03 11:04:25,,0,我要笑吐了哈哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,98,麦当劳在逃烤薯角,2020-02-03 11:00:16,,0,让我蹦一下哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,98,小林小林今天学习了吗,2020-02-03 10:57:34,,0,音准很够[支持]
https://www.bilibili.com/video/BV1h7411W7Ew,98,凝檬-,2020-02-03 10:53:31,,0,？？？？？？？你是真的psycho[笑哭][笑哭]
https://www.bilibili.com/video/BV1h7411W7Ew,98,圆咕隆咚锵嘿,2020-02-03 10:53:13,,0,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈我笑到锤床
https://www.bilibili.com/video/BV1h7411W7Ew,98,PCY77,2020-02-03 10:51:49,,0,哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,98,关山河川,2020-02-03 10:47:20,,0,哈哈哈哈哈我裂开了
https://www.bilibili.com/video/BV1h7411W7Ew,98,hsy_Jongup,2020-02-03 10:44:34,,0,有点意思哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,98,dearabbit,2020-02-03 10:44:21,,0,等等...哈哈哈哈哈！哈哈哈哈哈哈哈哈！哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈！
https://www.bilibili.com/video/BV1h7411W7Ew,98,李马克的西瓜供应商,2020-02-03 10:31:05,,0,不能让钟网民看到
https://www.bilibili.com/video/BV1h7411W7Ew,98,ujungb,2020-02-03 10:29:46,,0,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,98,Art_EMiSs,2020-02-03 10:28:10,,0,说你们两个交往很好怎么这么像重庆话
https://www.bilibili.com/video/BV1h7411W7Ew,98,烤汤圆Fan,2020-02-03 10:22:36,,0,哈哈哈哈哈哈哈神经病啊你
https://www.bilibili.com/video/BV1h7411W7Ew,98,小居世界,2020-02-03 10:22:35,,0,你让我感觉像个神经病，哈哈哈哈[喜极而泣]
https://www.bilibili.com/video/BV1h7411W7Ew,98,无眉怪是男神不是妖怪,2020-02-03 10:21:40,,0,哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,98,林轩轩轩轩,2020-02-03 10:23:34,,0,哈哈哈哈哈哈哈哈哈哈哈哈哈我头没了
https://www.bilibili.com/video/BV1h7411W7Ew,98,海粼妮,2020-02-03 10:21:42,,0,笑死在这个视频了[笑哭]
https://www.bilibili.com/video/BV1h7411W7Ew,98,骨菜,2020-02-03 10:18:54,,0,我肠子笑抽了
https://www.bilibili.com/video/BV1h7411W7Ew,98,GGamble_Tac,2020-02-03 10:19:04,,0,我裂开了
https://www.bilibili.com/video/BV1h7411W7Ew,99,口口口口呀,2020-02-03 10:19:41,,0,我要笑死了
https://www.bilibili.com/video/BV1h7411W7Ew,99,小居世界,2020-02-03 10:17:34,,0,神仙和声，哈哈哈哈(ಡωಡ)hiahiahia。我不行了
https://www.bilibili.com/video/BV1h7411W7Ew,99,野格バカ,2020-02-03 10:14:23,,0,哈哈哈哈哈哈你不是神经病，你是魔鬼！[笑哭][点赞]
https://www.bilibili.com/video/BV1h7411W7Ew,99,溪尾一桶,2020-02-03 10:11:45,,0,神经病啊你[喜极而泣]
https://www.bilibili.com/video/BV1h7411W7Ew,99,啊玻璃瓶,2020-02-03 10:09:33,,0,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,99,gemY17,2020-02-03 10:03:17,,0,哈哈哈哈哈哈哈哈哈哈哈哈哈卧槽她妈 你这个神经病
https://www.bilibili.com/video/BV1h7411W7Ew,99,PinkaPaka,2020-02-03 09:58:10,,0,我之前听的翻唱都是听的激动成个神经病，头一次听到一个…[doge][doge][doge]
https://www.bilibili.com/video/BV1h7411W7Ew,99,母鸡啊哈哈啊,2020-02-03 09:55:51,,0,被点赞量骗进来的我笑到不能自已[喜极而泣]刚开始听到开头还以为阿婆主只是为了开头搞笑后面会正经唱没想到搞笑了一整集？但是调调都在上面竟然还有点厉害[doge]
https://www.bilibili.com/video/BV1h7411W7Ew,99,懒觉睡一天,2020-02-03 09:51:25,,0,卧槽哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,99,送你鸡笼笼,2020-02-03 09:46:07,,0,合音的时候绝了
https://www.bilibili.com/video/BV1h7411W7Ew,99,劈着叉喝汽水,2020-02-03 09:43:26,,0,我打开的时候没想过这么好笑
https://www.bilibili.com/video/BV1h7411W7Ew,99,Yuson_93,2020-02-03 09:43:46,,0,这歌唱的稀碎啊。[doge]
https://www.bilibili.com/video/BV1h7411W7Ew,99,-郗恩-,2020-02-03 09:39:06,,0,哈哈哈哈，有毒
https://www.bilibili.com/video/BV1h7411W7Ew,99,SWAGJENNIE,2020-02-03 09:40:52,,0,哈哈哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,99,ATTT__,2020-02-03 09:38:20,,0,哈哈哈哈哈哈哈哈哈哈哈哈哈哈我tm为什么要点开哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈好
https://www.bilibili.com/video/BV1h7411W7Ew,99,鲜衣怒马少年郎0,2020-02-03 09:37:53,,0,这是宅在家后第一次一口气笑如此之久~[tv_笑哭][tv_笑哭][tv_笑哭]
https://www.bilibili.com/video/BV1h7411W7Ew,99,XO-CT,2020-02-03 09:34:20,,0,点开之前没想到那么好笑
https://www.bilibili.com/video/BV1h7411W7Ew,99,乐乐爱吃小笼包,2020-02-03 09:36:07,,0,魔鬼本鬼👻吗？？？
https://www.bilibili.com/video/BV1h7411W7Ew,99,胡柴柴啊,2020-02-03 09:29:57,,0,值得一币
https://www.bilibili.com/video/BV1h7411W7Ew,99,蔚以林,2020-02-03 09:25:35,,0,我居然看完了
https://www.bilibili.com/video/BV1h7411W7Ew,100,OLiKkkkkkkkk,2020-02-03 09:24:42,,0,太有意思了
https://www.bilibili.com/video/BV1h7411W7Ew,100,hhhhhhhhoopeyh,2020-02-03 09:23:31,,0,谢谢up主[喜极而泣][微笑][微笑]
https://www.bilibili.com/video/BV1h7411W7Ew,100,sao黄大队长千念尘,2020-02-03 09:23:07,,0,哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,100,Hello_Setsu,2020-02-03 09:17:37,,0,笑的不行！！我有事了
https://www.bilibili.com/video/BV1h7411W7Ew,100,Jess_小KUI,2020-02-03 09:16:20,,0,很热 让我跳一下
https://www.bilibili.com/video/BV1h7411W7Ew,100,八迷四木forever,2020-02-03 09:16:13,,0,为啥不翻成疯子？[笑哭]
https://www.bilibili.com/video/BV1h7411W7Ew,100,GOSTRAIGHT_,2020-02-03 09:10:06,,0,草
https://www.bilibili.com/video/BV1h7411W7Ew,100,小狗收留站,2020-02-03 09:06:00,,0,不是这样的
https://www.bilibili.com/video/BV1h7411W7Ew,100,小狗收留站,2020-02-03 09:05:42,,0,我的天
https://www.bilibili.com/video/BV1h7411W7Ew,100,老聚聚了,2020-02-03 09:04:33,,0,我有事了
https://www.bilibili.com/video/BV1h7411W7Ew,100,yawn_aaaaa,2020-02-03 09:01:30,,0,嘿～我们现在没事了 嘿～现在我们没事了
https://www.bilibili.com/video/BV1h7411W7Ew,100,monster25,2020-02-03 09:02:00,,0,神经啊哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,100,单面煎蛋ssu,2020-02-03 09:01:13,,0,qq音乐的是 疯狂的人
https://www.bilibili.com/video/BV1h7411W7Ew,100,为散变成狼人模样,2020-02-03 08:57:57,,0,太好笑了哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,100,我每天都不睡觉,2020-02-03 09:00:22,,0,红贝：感觉有被内涵到[doge]
https://www.bilibili.com/video/BV1h7411W7Ew,100,嘎嘣脆的糖块,2020-02-03 08:51:42,,0,哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,100,依yaya,2020-02-03 08:52:31,,0,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈说你们两个交往很好 我们现在没事了哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,100,燃茶经销商,2020-02-03 08:51:51,,0,绝 美 和 音
https://www.bilibili.com/video/BV1h7411W7Ew,100,狐狸要当欧皇,2020-02-03 08:50:46,,0,完蛋了我再也没法正视这首歌了，笑死我了
https://www.bilibili.com/video/BV1h7411W7Ew,100,cd喜羊羊,2020-02-03 08:48:05,,0,哈哈哈哈哈哈哈哈哈 半夜笑疯了呵呵哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,101,赵美延女朋友,2020-02-03 08:37:24,,0,你在骂？！
https://www.bilibili.com/video/BV1h7411W7Ew,101,三分桃汁,2020-02-03 08:35:57,,0,哈哈哈哈哈哈哈哈哈哈哈哈我笑懵了
https://www.bilibili.com/video/BV1h7411W7Ew,101,李九九ku,2020-02-03 08:38:22,,0,？？？感到被冒犯[doge]
https://www.bilibili.com/video/BV1h7411W7Ew,101,凑绮虾虾虾,2020-02-03 08:34:26,,0,蹲坑的时候看这个 笑到没力气拉屎
https://www.bilibili.com/video/BV1h7411W7Ew,101,雷贝贝要早睡,2020-02-03 08:35:03,,0,不行不行，我要去听原版洗耳朵了
https://www.bilibili.com/video/BV1h7411W7Ew,101,霹雳闪电侠-,2020-02-03 08:21:38,,0,我爱了up的rap哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,101,霹雳闪电侠-,2020-02-03 08:21:15,,0,哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,101,MS__Mangojelly,2020-02-03 08:18:58,,0,哈哈哈哈哈哈哈哈哈笑死我了
https://www.bilibili.com/video/BV1h7411W7Ew,101,说了我是谁你就认识吼,2020-02-03 08:18:17,,0,我想录屏可以吗？
https://www.bilibili.com/video/BV1h7411W7Ew,101,雨宴w,2020-02-03 08:18:04,,0,谢谢 又被笑到哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,101,染染要吃布丁吗,2020-02-03 08:17:18,,0,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,101,说了我是谁你就认识吼,2020-02-03 08:18:35,,0,注明出处可以转吗？
https://www.bilibili.com/video/BV1h7411W7Ew,101,深寒大哥,2020-02-03 08:08:51,,0,有音頻下載嗎
https://www.bilibili.com/video/BV1h7411W7Ew,101,LRYSTALYOO,2020-02-03 08:06:48,,0,笑晕了
https://www.bilibili.com/video/BV1h7411W7Ew,101,绮音7in,2020-02-03 08:03:24,,0,笑到头掉了哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,101,安小旭呀,2020-02-03 08:00:04,,0,太好笑了
https://www.bilibili.com/video/BV1h7411W7Ew,101,溪尾一桶,2020-02-03 08:00:14,,0,微博来的[喜极而泣][喜极而泣][喜极而泣]
https://www.bilibili.com/video/BV1h7411W7Ew,101,K宝宝_,2020-02-03 07:59:45,,0,神经病啊哈哈哈哈哈哈哈哈
